Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price
222,2023-08-16,2023-09-17,Mun Patio,"My friend introduced me to mun patio and I am just obsessed! From their service to their food, I'm going to have to give them five stars! They are banchan is super fresh and pairs well with everything that is so served on the menu.The service here are so sweet and attentive! As a Southern girl, hospitality is a major component in rating a restaurant and mun patio exceeded my expectations! Shout out to Esther and the servers for making my experience at mun well worth the drive from the west side!!The space is out in the courtyard with a bunch of tables, portable grills and in the corner they have a self service room and bar, which is complementary for guest who eat at the patio.I wasn't able to grab a picture, but at the end they make you the famous Korean fried rice with the meat, and a bunch of cheese!This is a great place to have get together's with your friends or go on a date. Also, I forgot to mention their drinks are phenomenal!Just a little tip on the weekends they don't take reservations so I'll try to come for an early dinner so you don't have to wait ! Cheers!","3519 W 6th St Los Angeles, CA 90020",4.8,12,"Korean, Barbeque",
223,2023-09-09,2023-09-17,Kuya Lord,"Really cannot say enough good things about Kuya Lord. From the food to the service to the quality to the coziness of the dining room - it's all five stars across the board from me.I'd actually never heard of this spot before heading up to the LA area for a work trip. The guy I was with, though, he not only knew about Kuya Lord but was very excited for us to try it out. Luckily, we had a couple of hours to kill between events and this place was close enough for a quick lunch.The dining room was pretty packed when we arrived, though ""pretty packed"" here means there were two larger parties already posted up at their tables. The dining area is tight, so be prepared.We decided to share a couple dishes: the Lechon Kawali rice bowl (pork belly, rice, salad, $25) and the Beef Tocino bowl (short ribs with egg, $26). We also each got a glass of their honey calamansi juice ($7 each) and - because we're crazy - decided to share the calamansi pie $(10.50).The first bites of the Lechon rice bowl instantly transported me to my youth, to being in a family kitchen with my mom and aunties, to hearing my uncles talking about the proper marinade for the beef, the best way to sear in the flavors, the perfect pairings as sides. The Tocino bowl made me pause - beef still whole on my tongue - to appreciate the complexity of the flavors and the juiciness of the meat.To say we both enjoyed the meals would be an understatement. We're still talking about the food to this day - and this was only the second meal we'd ever shared together. The power of good food, man! Building relationships and memories without even trying.The honey calamansi juice was refreshing, a bit tart and slightly sweet. The calamansi pie was...well, it was a bit much after all that food. We got through a quarter of it before having to tap, but it had a nice bite from the calamansi, and a smooth texture to the filling. I wish we could have taken it back with us, but we had several more hours in the car before we could get back to our hotel, so that wasn't an option.We both very much enjoyed our quick (though slightly expensive) meal here and acknowledge our new friendship was built over the dishes and the conversations we had while in the dining room.","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
223,2023-09-09,2023-09-17,Kuya Lord,"Been here a couple of times and really wanted to love it. Food was greasy, flavors were so salty and it was way overpriced. $58 for three super mediocre things.We had:Laing goodJava rice so oily & salty and the shaved onions came out of a package, not fresh.Calamansi juice $7 each! And it tasted gross.Skip it.Try Spoon & Pork or L.A. Rose.","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
223,2023-09-07,2023-09-17,Kuya Lord,"This is definitely a hole in the wall in a hard to find parking location but once you do, it's so worth it! I loved every plate that I tried, especially the fish. It's a little pricy but they have great portions. The service was self serve for a lot of items but I prefer that rather than asking for everything from a server all the time. The location is small and cozy and it has a cool ambiance. I would definitely come back here again!","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
223,2023-09-06,2023-09-17,Kuya Lord,Super good & a little different than other Pilipino places which I like.  Even their desserts r worth an order.,"5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
223,2023-09-04,2023-09-17,Kuya Lord,"Kuya Lord is great if you want proper Filipino cuisine. It's one chef and one employee that manages the front. Order at the counter and sit where you find a spot. This place is very small & if you have a large group get it for takeaway. Food prep is slow, but you know what? It's one person & he's pumping out freaking delicious food. So don't be a jerk and be patient. Loved the LAING, LECHON KAWALI, PORK MAMI, LECHON KAWALI RICE BOWL, and the PANCIT CHAMI. ENJOY!VPS: There's only street parking & I ubered just to keep my sanity. :)","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
223,2023-08-30,2023-09-17,Kuya Lord,"I got the lechon kawali tray and it's perfect for 2 people. It comes with 2 scoops of rice, noodles, pickled papaya and a side of vinegar sauce. All the flavors paired well with each other. Lechon was perfectly cooked and the Java rice had such good garlic taste.The noodles were slightly too rich and got saltier the more I ate. It was tamed by the cabbage, so I wish there was more of that.Parking is tricky. You will need to find street parking which is tough and there is rarely any space in the residential neighborhoods.","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
223,2023-08-30,2023-09-17,Kuya Lord,Food was bomb! Super broad range of flavors and felt like a home cooked meal will be coming back. Friendly staff as well and cool open kitchen!,"5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
223,2023-08-27,2023-09-17,Kuya Lord,The tocino was really good. Probably the best I've ever had. The food is a bit pricey but the quality is there. I would definitely go back in the future.,"5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
223,2023-08-23,2023-09-17,Kuya Lord,"We've been wanting to check out Kuya Lord! It was nice to have classic dishes served in unique ways. We had the Lechon Kawali and Lucenachon rice bowl. Both were tasty and has its unique flair while having some traditional components.  The place is on a busy street, but parking was easy since we went after 1pm. Kuya Lord himself was there and a pleasure to chat with. Service was also quick.","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
223,2023-08-16,2023-09-17,Kuya Lord,"Being half filipino, I always have a soft spot for all things filipino as well as the cuisine so getting to take a bite of this in LA really reminded me of home","5003 Melrose Ave Los Angeles, CA 90038",4.4,178,"Barbeque, Filipino, Noodles",$$
224,2023-09-07,2023-09-17,Angry Chickz,"Fast service, great ambiance and fresh ingredients across the board! Great stop for quick eats. Pull up & stay eatin!","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$
224,2023-09-04,2023-09-17,Angry Chickz,"Staff here is super friendly and always in a great mood. The food is always delicious and made to order. Super fresh and doesn't have the fast food taste other hot chicken shops have, you can tell they make it fresh and use fresh ingredients. Love that they have parking and have indoor and outdoor seating.","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$
224,2023-09-04,2023-09-17,Angry Chickz,Great food. Very sweet and nice lady at the register. (I am writing about the Hollywood restaurant). Always smiling and willing to help,"5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$
224,2023-08-18,2023-09-17,Angry Chickz,"I ordered a Loaded Mac, it came ahead of time and it was delicious, It wasn't greasy and the chicken was on point, they have delicious things.","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$
224,2023-08-06,2023-09-17,Angry Chickz,"Brenden was incredibly helpful in helping me choose what to order when I had never visited before, and was also very kind - 5 star service!","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$
224,2023-07-16,2023-09-17,Angry Chickz,It's aiight! Gave the leftover fries to a homeless manChicken strips were over seasonedI got the jalapeño rub which was suggested by cashierGonna have to go on a diet this week,"5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$
224,2023-07-11,2023-09-17,Angry Chickz,"I've tried Howlin' Ray's, Dave's Hot Chicken, and Angry Chickz.If I were to rate each of these places SOLELY based on taste (of the chicken and not anything else), I'd give Howlin' a 10, Angry Chickz a 9.5, and Dave's an 8.Service wise, Dave's takes the win, but Howlin' is a close second.Accessibility wise, Dave's wins by default cus it has the most locations and stays open the latest depending on the location you go to.Wait wise, Angry Chickz takes the win.Parking wise, I've never had an issue finding a spot at Angry Chickz.If I were to compare these places based on sides, then Angry Chickz has my vote because their cole slaw, pickles, mac n cheese, and buttery rice are FIRE! Plus, I don't like bread (which is why I mainly stick to tenders), so the fact that they offer rice is a complete game changer.Fries from all three places are equally good.Other than flavor, 2 reasons why Howlin' Ray's has an advantage over the other two:1) It travels slightly better than the other two (I've dined in and ordered take out from all 3 places)2) For Angry Chickz and Dave's, if you order anything above medium or hot, the flavor significantly goes down and the spice overpowers the taste. However, with Howlin', I've ordered every spice level on the spectrum (even howlin', which put me in pain for 3.5 days), and as spicy as the food may have been,I was still always able to taste the flavor.But anyway, I'll say this.If I were doing take out, I'd choose Howlin over Angry Chickz. If I were dining in, it'd just be a coin toss between the two. Or I'd choose based on the wait time for each place.","5065 Hollywood Blvd Ste 102 Los Angeles, CA 90027",4.7,1148,"Southern, Comfort Food, Chicken Shop",$$
